id,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
818,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,5:45,06h 30m,381,25,4.777184063,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
819,Yolo Bus,A/C Sleeper (2+1),22:19,5:43,07h 24m,499,15,3.182553588,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
820,Goyal Travels,A/C Seater / Sleeper (2+1),23:49,6:20,06h 31m,400,15,3.844524445,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
821,UPSRTC - BLY0134,Janrath AC Seater 2+2,23:05,5:00,05h 55m,486,27,2.058941244,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
822,UPSRTC - AWD0224,Shatabdi AC Seater 2+2,17:00,23:15,06h 15m,570,37,5.171414327,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
823,UPSRTC - SRG0008,Janrath AC Seater 2+2,17:00,23:30,06h 30m,570,36,5.154190044,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
824,UPSRTC - SRG0095,Ordinary Non AC Seater 2+3,17:30,23:06,05h 36m,390,52,5.359053653,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
825,UPSRTC - GRH0126,Ordinary Non AC Seater 2+3,17:30,0:16,06h 46m,390,52,4.586961909,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
826,UPSRTC - MRD0148,Janrath AC Seater 2+2,18:03,23:30,05h 27m,570,36,1.626089856,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
827,UPSRTC - BLY0077,Ordinary Non AC Seater 2+3,21:30,2:30,05h 00m,323,52,3.998582415,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
828,UPSRTC - AGF0050,Shatabdi AC Seater 2+2,22:46,4:45,05h 59m,486,40,4.124585021,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
829,UPSRTC - BLY0079,Ordinary Non AC Seater 2+3,23:00,4:00,05h 00m,323,52,1.380550774,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
830,NueGo,Electric A/C Seater (2+2),16:00,20:50,04h 50m,321,29,3.509791292,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
831,R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+2),16:30,21:35,05h 05m,513,33,5.387813137,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
832,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:30,21:00,04h 30m,523,32,2.819782541,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
833,NueGo,,17:00,21:30,04h 30m,321,24,5.375096002,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
835,PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,5:30,07h 00m,399,27,1.869694123,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
836,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),20:00,1:45,05h 45m,599,9,5.734755485,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
837,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),16:15,1:21,09h 06m,703,22,2.762573966,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
840,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),18:15,21:15,03h 00m,539,9,1.291999183,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
841,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),19:10,23:20,04h 10m,649,22,3.41385683,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
842,Rinku Travels,A/C Seater / Sleeper (2+1),21:45,2:30,04h 45m,500,2,1.937937413,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
843,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:00,1:50,03h 50m,499,38,1.740700671,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
845,Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),18:15,23:30,05h 15m,800,1,1.989818404,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
846,Samay Shatabdi Travels Pvt Ltd,NON A/C Sleeper (2+1),18:30,23:50,05h 20m,900,18,1.823786658,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
847,Hans Travels (I) Private Limited,NON A/C Sleeper (1+2),19:00,22:40,03h 40m,1000,20,5.725853085,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
848,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),19:00,23:57,04h 57m,900,29,2.063021794,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
849,Hans Travels (I) Private Limited,,19:01,22:41,03h 40m,1000,24,2.782390908,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
850,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,5:15,07h 00m,759,24,3.684572784,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
851,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:45,5:55,07h 10m,759,20,4.707890175,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
852,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:30,3:44,06h 14m,649,16,4.250047429,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
853,FlixBus,Bharat Benz A/C Sleeper (2+1),20:30,2:40,06h 10m,649,19,4.697410675,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
854,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:00,1:25,05h 25m,964,14,5.358771083,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
855,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),19:30,0:54,05h 24m,949,8,5.972251574,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
857,Samay Shatabdi Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),20:00,2:45,06h 45m,749,16,3.606098354,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
858,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,3:50,08h 20m,499,24,5.081914432,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
859,The Joy Ride,A/C Seater / Sleeper (2+2),21:15,3:35,06h 20m,520,52,4.440502294,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
860,Aradhana Bus Service,Non AC Seater (2+3),16:50,23:30,06h 40m,350,54,3.571309045,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
861,Aradhana Travels,A/C Seater / Sleeper (2+2),18:35,23:55,05h 20m,463,20,4.089609039,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
862,Satya Paribahan,A/C Seater (2+3),23:00,5:10,06h 10m,320,38,3.107686853,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
863,Snemita Paribahan (Shinjini),AC Seater (2+3),23:35,5:00,05h 25m,330,27,3.00576103,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
864,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),16:00,20:00,04h 00m,486,36,1.037707514,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
865,Greenline,Volvo A/C Seater (2+2),16:00,19:50,03h 50m,486,17,5.950096577,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
866,Express Line (Karunamoyee),Volvo A/C Seater (2+2),16:30,20:25,03h 55m,486,24,5.221512392,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
867,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),16:45,20:45,04h 00m,486,13,1.598262235,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
869,WBTC (CTC) Tollygunge - Digha - 200|16:30,Non AC Seater (2+3),16:30,20:45,04h 15m,145,49,5.818653609,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
870,SBSTC-DIGHA - KOLKATA - 17:15 (DIGHA DEPOT) - 1158,Non AC Seater (2+3),17:15,21:45,04h 30m,155,52,3.521166695,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
871,Snemita Parisheba(SNEHA GOLD),AC Seater (2+3),16:40,21:10,04h 30m,352,46,2.296517531,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
872,City Express (Shinjini),AC Seater (2+3),22:45,4:10,05h 25m,290,20,4.592050213,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
873,Snemita Paribahan(Shinjini),A/C Seater (2+3),22:45,4:10,05h 25m,320,26,4.1646151,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
874,Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),23:30,4:30,05h 00m,400,53,4.094542034,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
875,Express Line,Volvo 9600 A/C Seater (2+2),23:45,4:45,05h 00m,299,33,5.441360055,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
876,Maa Chandi Travels,A/C Seater / Sleeper (2+2),22:00,5:30,07h 30m,360,41,4.250087007,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
877,Sagufta Travels(Maa Chandi),A/C Seater / Sleeper (2+2),23:57,5:10,05h 13m,338,32,1.647399778,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
879,SBSTC-KOLKATA - SURI - 16: 30 - (Suri Depot) - 653,Non AC Seater (2+3),16:30,22:00,05h 30m,190,52,1.317287121,https://www.redbus.in/bus-tickets/kolkata-to-suri,Kolkata to Suri
880,SBSTC-KOLKATA - SURI - 18:00 - (Suri Depot) - 1205,Non AC Seater (2+3),18:00,23:00,05h 00m,190,52,2.733689007,https://www.redbus.in/bus-tickets/kolkata-to-suri,Kolkata to Suri
881,SBSTC-MIDNAPUR - KARUNAMOYEE - 16:40 - 997,Non AC Seater (2+3),16:40,0:00,07h 20m,118,32,5.701578364,https://www.redbus.in/bus-tickets/midnapore-to-kolkata,Midnapore to Kolkata
882,WBTC (CTC) Habra- Barasat- Haldia - 180|16:45,Non AC Seater (2+3),16:45,20:00,03h 15m,113,23,5.166495519,https://www.redbus.in/bus-tickets/haldia-to-barasat-west-bengal,Haldia to Barasat (West Bengal)
883,WBTC (CTC) Habra- Barasat- Haldia - 180|16:45,Non AC Seater (2+3),16:45,19:30,02h 45m,97,23,2.844185412,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
884,SBSTC-HALDIA - KOLKATA - ALL STOP - 17:30 (HLD DEPOT) - 630,Non AC Seater (2+3),17:30,20:30,03h 00m,110,52,2.375433449,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
885,City Queen Bus Service,Non AC Seater (2+2),20:50,5:00,08h 10m,250,14,5.471606603,https://www.redbus.in/bus-tickets/kolkata-to-purulia,Kolkata to Purulia
886,SBSTC-KOLKATA - PURULIA - VIA - ASN - 14:15 (PRL DEPOT) - 292,Non AC Seater (2+3),17:15,0:00,06h 45m,112,51,2.367299621,https://www.redbus.in/bus-tickets/durgapur-to-purulia,Durgapur (West Bengal) to Purulia
887,Express Line (Karunamoyee),Volvo 9600 A/C Semi Sleeper (2+2),15:55,20:45,04h 50m,524,26,5.191765169,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
888,SHYAMOLI Pvt. Ltd.(Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),16:00,21:00,05h 00m,524,37,3.325660289,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
889,Greenline,Volvo 9600 Multi Axle Semi-Sleeper (2+2),16:00,20:00,04h 00m,524,27,2.562831282,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
890,Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),16:10,19:40,03h 30m,524,31,3.406789504,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
891,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),16:40,21:40,05h 00m,524,27,3.045512413,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
